barcode	name	rank	mean_percent	total_reads
barcode20	Candidatus Nitrosocaldaceae	F	0.03	1
barcode20	Candidatus Nitrosocaldales	O	0.03	1
barcode20	Candidatus Nitrosocaldus	G	0.03	1
barcode20	Candidozyma	G	0.016666666666666666	3
barcode20	Candidozyma auris	S	0.016666666666666666	3
barcode20	Cantharellales	O	0.01	2
barcode20	Catarrhini	O3	0.07862857142857144	543
barcode20	Ceratobasidiaceae	F	0.01	2
barcode20	Cercospora	G	0.034	6
barcode20	Cercospora beticola	S	0.034	6
barcode20	Chaetomiaceae	F	6.2775	16
barcode20	Chordata	P	0.07862857142857144	543
barcode20	Clavicipitaceae	F	0.029310344827586206	76
barcode20	Cnidaria	P	80.58906542056074	655189
barcode20	Coccidioides	G	0.018000000000000002	5
barcode20	Coccidioides posadasii	S	0.018000000000000002	5
barcode20	Coccidioides posadasii str. Silveira	S1	0.018000000000000002	5
barcode20	Colletotrichum	G	0.04228571428571429	173
barcode20	Colletotrichum acutatum species complex	G1	0.0268	28
barcode20	Colletotrichum destructivum	S	0.02666666666666667	45
barcode20	Colletotrichum destructivum species complex	G1	0.042134831460674156	144
barcode20	Colletotrichum higginsianum	S	0.03867647058823529	97
barcode20	Colletotrichum higginsianum IMI 349063	S1	0.03867647058823529	97
barcode20	Colletotrichum lupini	S	0.0268	28
barcode20	Cordycipitaceae	F	0.015	2
barcode20	Craniata	P1	0.07862857142857144	543
barcode20	Cryptococcaceae	F	0.06745341614906833	438
barcode20	Cryptococcus	G	0.029714285714285714	41
barcode20	Cryptococcus depauperatus	S	0.015	2
barcode20	Cryptococcus depauperatus CBS 7841	S1	0.015	2
barcode20	Cryptococcus deuterogattii	S	0.03111111111111111	9
barcode20	Cryptococcus deuterogattii R265	S1	0.03111111111111111	9
barcode20	Cryptococcus gattii	S	0.022	5
barcode20	Cryptococcus gattii WM276	S1	0.022	5
barcode20	Cryptococcus gattii species complex	G1	0.030606060606060605	39
barcode20	Cryptococcus tetragattii	S	0.01	1
barcode20	Cryptococcus tetragattii IND107	S1	0.01	1
barcode20	Cutaneotrichosporon	G	0.02588235294117647	19
barcode20	Cutaneotrichosporon cavernicola	S	0.02588235294117647	19
barcode20	Debaryomyces	G	0.016666666666666666	3
barcode20	Debaryomyces hansenii	S	0.016666666666666666	3
barcode20	Debaryomyces hansenii CBS767	S1	0.016666666666666666	3
barcode20	Debaryomycetaceae	F	0.04755905511811024	249
barcode20	Desulfurococcales	O	0.02	1
barcode20	Deuterostomia	K3	0.07862857142857144	543
barcode20	Didymellaceae	F	0.015714285714285715	14
barcode20	Dikarya	K1	1.2918627450980391	2598
barcode20	Dipnotetrapodomorpha	P7	0.07862857142857144	543
barcode20	Dipodascales	O	0.0235	22
barcode20	Dipodascales incertae sedis	O1	0.0225	4
barcode20	Dipodascomycetes	C	0.0235	22
barcode20	Dothideomycetes	C	0.030789473684210526	48
barcode20	Dothideomycetidae	C1	0.03176470588235294	19
barcode20	Drechmeria	G	0.03761363636363636	145
barcode20	Drechmeria coniospora	S	0.03761363636363636	145
barcode20	Encephalitozoon	G	0.01	2
barcode20	Encephalitozoon hellem	S	0.01	1
barcode20	Encephalitozoon hellem ATCC 50504	S1	0.01	1
barcode20	Eremothecium	G	0.025	2
barcode20	Eremothecium cymbalariae	S	0.03	1
barcode20	Eremothecium cymbalariae DBVPG#7215	S1	0.03	1
barcode20	Eremothecium sinecaudum	S	0.02	1
barcode20	Euarchontoglires	C4	0.07862857142857144	543
barcode20	Eukaryota	R2	81.1549537037037	658569
barcode20	Eumetazoa	K1	80.66046728971962	655795
barcode20	Eunicea	G	80.58906542056074	655189
barcode20	Eunicea knighti	S	80.58906542056074	655189
barcode20	Eurotiales	O	1.254390243902439	121
barcode20	Eurotiomycetes	C	1.197093023255814	126
barcode20	Eurotiomycetidae	C1	1.197093023255814	126
barcode20	Euteleostomi	P5	0.07862857142857144	543
barcode20	Eutheria	C2	0.07862857142857144	543
barcode20	Fulvia	G	0.02909090909090909	11
barcode20	Fulvia fulva	S	0.02909090909090909	11
barcode20	Fungi	K	1.2943137254901962	2620
barcode20	Fungi incertae sedis	K1	0.02235294117647059	19
barcode20	Fusarium	G	0.04666666666666667	216
barcode20	Fusarium falciforme	S	0.02	9
barcode20	Fusarium fujikuroi	S	0.03230769230769231	48
barcode20	Fusarium fujikuroi IMI 58289	S1	0.03230769230769231	48
barcode20	Fusarium fujikuroi species complex	G1	0.030930232558139537	52
barcode20	Fusarium graminearum	S	0.02666666666666667	29
barcode20	Fusarium graminearum PH-1	S1	0.02666666666666667	29
barcode20	Fusarium keratoplasticum	S	0.021875	17
barcode20	Fusarium musae	S	0.027058823529411764	17
barcode20	Fusarium oxysporum	S	0.017	10
barcode20	Fusarium oxysporum Fo47	S1	0.01	1
barcode20	Fusarium oxysporum f. sp. lycopersici	S1	0.013333333333333334	3
barcode20	Fusarium oxysporum f. sp. lycopersici 4287	S2	0.013333333333333334	3
barcode20	Fusarium oxysporum species complex	G1	0.017	10
barcode20	Fusarium poae	S	0.02875	8
barcode20	Fusarium pseudograminearum	S	0.02391304347826087	26
barcode20	Fusarium pseudograminearum CS3096	S1	0.02391304347826087	26
barcode20	Fusarium sambucinum species complex	G1	0.02962962962962963	68
barcode20	Fusarium solani species complex	G1	0.024285714285714285	32
barcode20	Fusarium verticillioides	S	0.0175	4
barcode20	Fusarium verticillioides 7600	S1	0.0175	4
barcode20	Glomeraceae	F	0.021764705882352943	17
barcode20	Glomerales	O	0.021764705882352943	17
barcode20	Glomerellaceae	F	0.04228571428571429	173
barcode20	Glomerellales	O	0.04228571428571429	173
barcode20	Glomeromycetes	C	0.021764705882352943	17
barcode20	Glomeromycotina	P1	0.021764705882352943	17
barcode20	Gnathostomata	P3	0.07862857142857144	543
barcode20	Haladaptataceae	F	0.025	2
barcode20	Haladaptatus	G	0.025	2
barcode20	Haladaptatus salinisoli	S	0.025	2
barcode20	Haloarcula	G	0.025	2
barcode20	Haloarcula litorea	S	0.03	1
barcode20	Haloarcula sp. NS06	S	0.02	1
barcode20	Haloarculaceae	F	0.023333333333333334	3
barcode20	Halobacteria	C	0.03076923076923077	14
barcode20	Halobacteriales	O	0.03076923076923077	14
barcode20	Haloferacaceae	F	0.034	5
barcode20	Haloferax	G	0.034	5
barcode20	Haloferax mediterranei	S	0.034	5
barcode20	Haloferax mediterranei ATCC 33500	S1	0.034	5
barcode20	Halorientalis	G	0.02	1
barcode20	Halorientalis pallida	S	0.02	1
barcode20	Haplorrhini	O1	0.07862857142857144	543
barcode20	Helotiales	O	0.032363636363636365	81
barcode20	Henningerozyma	G	0.025	21
barcode20	Henningerozyma blattae	S	0.025	21
barcode20	Henningerozyma blattae CBS 6284	S1	0.025	21
barcode20	Hominidae	F	0.07862857142857144	543
barcode20	Homininae	F1	0.07862857142857144	543
barcode20	Hominoidea	O4	0.07862857142857144	543
barcode20	Homo	G	0.07862857142857144	543
barcode20	Homo sapiens	S	0.07862857142857144	543
barcode20	Huiozyma	G	0.02	2
barcode20	Huiozyma naganishii	S	0.02	2
barcode20	Huiozyma naganishii CBS 8797	S1	0.02	2
barcode20	Hypocreaceae	F	0.027551020408163266	57
barcode20	Hypocreales	O	0.08475609756097562	603
barcode20	Hypocreomycetidae	C1	0.10847457627118644	799
barcode20	Kazachstania	G	0.025	2
barcode20	Kazachstania africana	S	0.025	2
barcode20	Kazachstania africana CBS 2517	S1	0.025	2
barcode20	Kluyveromyces	G	0.028571428571428574	14
barcode20	Kluyveromyces lactis	S	0.032	5
barcode20	Kluyveromyces marxianus	S	0.02666666666666667	9
barcode20	Kluyveromyces marxianus DMKU3-1042	S1	0.02666666666666667	9
barcode20	Komagataella	G	0.02	1
barcode20	Komagataella phaffii	S	0.02	1
barcode20	Komagataella phaffii GS115	S1	0.02	1
barcode20	Kwoniella	G	0.06248407643312102	395
barcode20	Kwoniella bestiolae	S	0.019	10
barcode20	Kwoniella bestiolae CBS 10118	S1	0.019	10
barcode20	Kwoniella botswanensis	S	0.05273381294964029	290
barcode20	Kwoniella dejecticola	S	0.025333333333333333	16
barcode20	Kwoniella dejecticola CBS 10117	S1	0.025333333333333333	16
barcode20	Kwoniella dendrophila	S	0.027272727272727275	11
barcode20	Kwoniella dendrophila CBS 6074	S1	0.027272727272727275	11
barcode20	Kwoniella europaea	S	0.02666666666666667	14
barcode20	Kwoniella europaea PYCC6329	S1	0.02666666666666667	14
barcode20	Kwoniella mangrovensis	S	0.02	8
barcode20	Kwoniella mangroviensis CBS 8507	S1	0.02	8
barcode20	Kwoniella newhampshirensis	S	0.028	10
barcode20	Kwoniella pini	S	0.0175	8
barcode20	Kwoniella pini CBS 10737	S1	0.0175	8
barcode20	Kwoniella shandongensis	S	0.030000000000000002	6
barcode20	Kwoniella shivajii	S	0.023846153846153847	14
barcode20	Leotiomycetes	C	0.032363636363636365	81
barcode20	Lodderomyces	G	0.03141025641025641	107
barcode20	Lodderomyces beijingensis	S	0.026285714285714287	40
barcode20	Lodderomyces elongisporus	S	0.029245283018867925	67
barcode20	Magnaporthales	O	0.035	26
barcode20	Malacalcyonacea	O	80.58906542056074	655189
barcode20	Malassezia	G	0.023333333333333334	3
barcode20	Malassezia restricta	S	0.02	1
barcode20	Malasseziaceae	F	0.023333333333333334	3
barcode20	Malasseziales	O	0.023333333333333334	3
barcode20	Malasseziomycetes	C	0.023333333333333334	3
barcode20	Mammalia	C	0.07862857142857144	543
barcode20	Marasmiaceae	F	0.0325	4
barcode20	Marasmiineae	O1	0.0325	4
barcode20	Marasmius	G	0.0325	4
barcode20	Marasmius oreades	S	0.0325	4
barcode20	Metarhizium	G	0.025	8
barcode20	Metarhizium brunneum	S	0.025	8
barcode20	Metazoa	K	80.66046728971962	655795
barcode20	Methanobacteria	C	0.022727272727272728	11
barcode20	Methanobacteriaceae	F	0.022727272727272728	11
barcode20	Methanobacteriales	O	0.022727272727272728	11
barcode20	Methanobacteriati	K	0.0275	35
barcode20	Methanobacteriota	P	0.0275	35
barcode20	Methanobacterium	G	0.021111111111111112	9
barcode20	Methanobacterium lacus	S	0.017142857142857144	7
barcode20	Methanobacterium subterraneum	S	0.034999999999999996	2
barcode20	Methanocaldococcaceae	F	0.02	1
barcode20	Methanocaldococcus	G	0.02	1
barcode20	Methanocaldococcus bathoardescens	S	0.02	1
barcode20	Methanococcales	O	0.02	1
barcode20	Methanococci	C	0.02	1
barcode20	Methanolapillus	G	0.04	1
barcode20	Methanolapillus millepedarum	S	0.04	1
barcode20	Methanomada group	P1	0.0225	12
barcode20	Methanomicrobia	C	0.024285714285714285	7
barcode20	Methanonatronarchaeaceae	F	0.01	1
barcode20	Methanonatronarchaeales	O	0.01	1
barcode20	Methanonatronarchaeia	C	0.01	1
barcode20	Methanonatronarchaeum	G	0.01	1
barcode20	Methanonatronarchaeum sp. AMET-Sl	S	0.01	1
barcode20	Methanosarcina	G	0.024	5
barcode20	Methanosarcina acetivorans	S	0.01	1
barcode20	Methanosarcina acetivorans C2A	S1	0.01	1
barcode20	Methanosarcina barkeri	S	0.01	1
barcode20	Methanosarcina barkeri 3	S1	0.01	1
barcode20	Methanosarcina horonobensis	S	0.07	1
barcode20	Methanosarcina horonobensis HB-1 = JCM 15518	S1	0.07	1
barcode20	Methanosarcina sp. MTP4	S	0.01	1
barcode20	Methanosarcinaceae	F	0.02666666666666667	6
barcode20	Methanosarcinales	O	0.02666666666666667	6
barcode20	Methanosphaera	G	0.05	1
barcode20	Methanosphaera sp. ISO3-F5	S	0.05	1
barcode20	Methanothermobacter	G	0.01	1
barcode20	Methanothermobacter thermautotrophicus	S	0.01	1
barcode20	Metschnikowiaceae	F	0.0175	4
barcode20	Microsporidia	P	0.01	2
barcode20	Mucoromycota	P	0.021764705882352943	17
barcode20	Mycosarcoma	G	0.019166666666666665	12
barcode20	Mycosarcoma maydis	S	0.019166666666666665	12
barcode20	Mycosphaerellaceae	F	0.03176470588235294	19
barcode20	Mycosphaerellales	O	0.03176470588235294	19
barcode20	Nakaseomyces	G	0.015	6
barcode20	Nakaseomyces glabratus	S	0.015	6
barcode20	Natrialba	G	0.03	2
barcode20	Natrialba magadii	S	0.03	2
barcode20	Natrialba magadii ATCC 43099	S1	0.03	2
barcode20	Natrialbaceae	F	0.023333333333333334	3
barcode20	Natronomonadaceae	F	0.04	1
barcode20	Natronomonas	G	0.04	1
barcode20	Natronomonas pharaonis	S	0.04	1
barcode20	Natronomonas pharaonis DSM 2160	S1	0.04	1
barcode20	Natronorubrum	G	0.01	1
barcode20	Natronorubrum daqingense	S	0.01	1
barcode20	Naumovozyma	G	0.02763157894736842	46
barcode20	Naumovozyma castellii	S	0.02142857142857143	23
barcode20	Naumovozyma dairenensis	S	0.028095238095238097	23
barcode20	Naumovozyma dairenensis CBS 421	S1	0.028095238095238097	23
barcode20	Nectriaceae	F	0.04666666666666667	216
barcode20	Neurospora	G	0.031911764705882355	84
barcode20	Neurospora crassa	S	0.031911764705882355	84
barcode20	Neurospora crassa OR74A	S1	0.031911764705882355	84
barcode20	Nitrosopumilaceae	F	0.015	2
barcode20	Nitrosopumilales	O	0.015	2
barcode20	Nitrosopumilus	G	0.015	2
barcode20	Nitrosopumilus sp. K4	S	0.01	1
barcode20	Nitrosopumilus zosterae	S	0.02	1
barcode20	Nitrososphaeria	C	0.02	3
barcode20	Nitrososphaerota	P	0.02	3
barcode20	Octocorallia	C1	80.58906542056074	655189
barcode20	Ogataea	G	0.015	2
barcode20	Ogataea parapolymorpha	S	0.015	2
barcode20	Ogataea parapolymorpha DL-1	S1	0.015	2
barcode20	Onygenaceae	F	0.018000000000000002	5
barcode20	Onygenales	O	0.018000000000000002	5
barcode20	Ophiocordycipitaceae	F	0.04083333333333333	199
barcode20	Opisthokonta	R3	81.1549537037037	658569
barcode20	Penicillium	G	0.026	5
barcode20	Penicillium digitatum	S	0.02	2
barcode20	Penicillium oxalicum	S	0.04	2
barcode20	Penicillium psychrofluorescens	S	0.01	1
barcode20	Pezizomycotina	P2	1.1652	1357
barcode20	Pichia	G	0.030000000000000002	2
barcode20	Pichia kudriavzevii	S	0.030000000000000002	2
barcode20	Pichiaceae	F	0.021	10
barcode20	Pichiales	O	0.021	10
barcode20	Pichiomycetes	C	0.04876923076923077	264
barcode20	Pleosporaceae	F	0.03076923076923077	14
barcode20	Pleosporales	O	0.023846153846153847	28
barcode20	Pleosporineae	O1	0.023846153846153847	28
barcode20	Pleosporomycetidae	C1	0.023846153846153847	28
barcode20	Plexauridae	F	80.58906542056074	655189
barcode20	Pochonia	G	0.02875	8
barcode20	Pochonia chlamydosporia	S	0.02875	8
barcode20	Pochonia chlamydosporia 170	S1	0.02875	8
barcode20	Podospora	G	0.028095238095238097	24
barcode20	Podospora bellae-mahoneyi	S	0.031	12
barcode20	Podospora pseudoanserina	S	0.01	2
barcode20	Podospora pseudocomata	S	0.03	6
barcode20	Podospora pseudopauciseta	S	0.01	2
barcode20	Podosporaceae	F	0.028095238095238097	24
barcode20	Primates	O	0.07862857142857144	543
barcode20	Psilocybe	G	0.023846153846153847	14
barcode20	Psilocybe cubensis	S	0.023846153846153847	14
barcode20	Puccinia	G	0.0325	47
barcode20	Puccinia striiformis	S	0.029411764705882353	36
barcode20	Puccinia striiformis f. sp. tritici	S1	0.029411764705882353	36
barcode20	Puccinia triticina	S	0.02777777777777778	10
barcode20	Pucciniaceae	F	0.0325	47
barcode20	Pucciniales	O	0.0325	47
barcode20	Pucciniomycetes	C	0.0325	47
barcode20	Pucciniomycotina	P1	0.0325	47
barcode20	Purpureocillium	G	0.02347826086956522	54
barcode20	Purpureocillium takamizusanense	S	0.02347826086956522	54
barcode20	Pyrenophora	G	0.016666666666666666	7
barcode20	Pyrenophora tritici-repentis	S	0.016666666666666666	7
barcode20	Pyricularia	G	0.035	26
barcode20	Pyricularia grisea	S	0.03875	9
barcode20	Pyricularia oryzae	S	0.03125	9
barcode20	Pyricularia oryzae 70-15	S1	0.03125	9
barcode20	Pyricularia pennisetigena	S	0.027142857142857142	7
barcode20	Pyriculariaceae	F	0.035	26
barcode20	Pyrodictiaceae	F	0.02	1
barcode20	Pyrodictium	G	0.02	1
barcode20	Pyrodictium delaneyi	S	0.02	1
barcode20	Remersonia	G	0.02368421052631579	21
barcode20	Remersonia thermophila	S	0.02368421052631579	21
barcode20	Rhizoctonia	G	0.01	2
barcode20	Rhizoctonia solani	S	0.01	2
barcode20	Rhizophagus	G	0.021764705882352943	17
barcode20	Rhizophagus irregularis	S	0.021764705882352943	17
barcode20	Saccharomyces	G	0.03391304347826087	25
barcode20	Saccharomyces cerevisiae	S	0.043333333333333335	3
barcode20	Saccharomyces cerevisiae S288C	S1	0.043333333333333335	3
barcode20	Saccharomyces eubayanus	S	0.0375	9
barcode20	Saccharomyces kudriavzevii	S	0.02	8
barcode20	Saccharomyces kudriavzevii IFO 1802	S1	0.02	8
barcode20	Saccharomyces mikatae	S	0.02666666666666667	3
barcode20	Saccharomyces mikatae IFO 1815	S1	0.02666666666666667	3
barcode20	Saccharomyces paradoxus	S	0.049999999999999996	2
barcode20	Saccharomycetaceae	F	0.035517241379310345	123
barcode20	Saccharomycetales	O	0.035517241379310345	123
barcode20	Saccharomycetes	C	0.03620689655172414	125
barcode20	Saccharomycodaceae	F	0.03	2
barcode20	Saccharomycodales	O	0.03	2
barcode20	Saccharomycodes	G	0.03	2
barcode20	Saccharomycodes ludwigii	S	0.03	2
barcode20	Saccharomycotina	P2	0.06926666666666667	426
barcode20	Sarcopterygii	P6	0.07862857142857144	543
barcode20	Scheffersomyces	G	0.02666666666666667	6
barcode20	Scheffersomyces stipitis	S	0.02666666666666667	6
barcode20	Scheffersomyces stipitis CBS 6054	S1	0.02666666666666667	6
barcode20	Schizosaccharomyces	G	0.01	1
barcode20	Schizosaccharomyces osmophilus	S	0.01	1
barcode20	Schizosaccharomycetaceae	F	0.01	1
barcode20	Schizosaccharomycetales	O	0.01	1
barcode20	Schizosaccharomycetes	C	0.01	1
barcode20	Sclerotiniaceae	F	0.032363636363636365	81
barcode20	Serinales	O	0.048188976377952754	253
barcode20	Simiiformes	O2	0.07862857142857144	543
barcode20	Sordaria	G	0.030000000000000002	10
barcode20	Sordaria macrospora	S	0.030000000000000002	10
barcode20	Sordariaceae	F	0.03337837837837838	95
barcode20	Sordariales	O	1.0196078431372548	158
barcode20	Sordariales incertae sedis	O1	0.02368421052631579	21
barcode20	Sordariomycetes	C	0.6531088082901555	1063
barcode20	Sordariomycetidae	C1	0.927787610619469	186
barcode20	Sporisorium	G	0.026	11
barcode20	Sporisorium graminicola	S	0.026	11
barcode20	Stenosarchaea group	P1	0.0285	21
barcode20	Strophariaceae	F	0.023846153846153847	14
barcode20	Sugiyamaella	G	0.02235294117647059	18
barcode20	Sugiyamaella lignohabitans	S	0.02235294117647059	18
barcode20	Sulfolobaceae	F	0.01	1
barcode20	Sulfolobales	O	0.01	1
barcode20	Talaromyces	G	0.025333333333333333	31
barcode20	Talaromyces marneffei	S	0.03	4
barcode20	Talaromyces rugulosus	S	0.024615384615384615	27
barcode20	Talaromyces sect. Islandici	G1	0.024615384615384615	27
barcode20	Talaromyces sect. Talaromyces	G1	0.03	4
barcode20	Taphrinomycotina	P1	0.01	1
barcode20	Teleostomi	P4	0.07862857142857144	543
barcode20	Tetrapisispora	G	0.05	1
barcode20	Tetrapisispora phaffii	S	0.05	1
barcode20	Tetrapisispora phaffii CBS 4417	S1	0.05	1
barcode20	Tetrapoda	P8	0.07862857142857144	543
barcode20	Theria	C1	0.07862857142857144	543
barcode20	Thermococcaceae	F	0.02	1
barcode20	Thermococcales	O	0.02	1
barcode20	Thermococci	C	0.02	1
barcode20	Thermococcus	G	0.02	1
barcode20	Thermococcus siculi	S	0.02	1
barcode20	Thermoproteati	K	0.018	5
barcode20	Thermoprotei	C	0.015	2
barcode20	Thermoproteota	P	0.015	2
barcode20	Thermothelomyces	G	0.032	5
barcode20	Thermothelomyces thermophilus	S	0.032	5
barcode20	Thermothelomyces thermophilus ATCC 42464	S1	0.032	5
barcode20	Thermothielavioides	G	9.116363636363637	11
barcode20	Thermothielavioides terrestris	S	9.116363636363637	11
barcode20	Thermothielavioides terrestris NRRL 8126	S1	9.116363636363637	11
barcode20	Tremellales	O	0.06745341614906833	438
barcode20	Tremellomycetes	C	0.06975609756097562	464
barcode20	Trichocomaceae	F	0.025333333333333333	31
barcode20	Trichoderma	G	0.027551020408163266	57
barcode20	Trichoderma asperellum	S	0.03380952380952381	23
barcode20	Trichoderma atroviride	S	0.017619047619047618	23
barcode20	Trichoderma breve	S	0.024545454545454547	11
barcode20	Trichomonascaceae	F	0.02235294117647059	18
barcode20	Trichosporonaceae	F	0.02523809523809524	25
barcode20	Trichosporonales	O	0.02523809523809524	25
barcode20	Unikaryonidae	F	0.01	2
barcode20	Ustilaginaceae	F	0.022272727272727274	23
barcode20	Ustilaginales	O	0.022272727272727274	23
barcode20	Ustilaginoidea	G	0.028	59
barcode20	Ustilaginoidea virens	S	0.028	59
barcode20	Ustilaginomycetes	C	0.022272727272727274	23
barcode20	Ustilaginomycotina	P1	0.0224	26
barcode20	Vanrija	G	0.015	6
barcode20	Vanrija pseudolonga	S	0.015	6
barcode20	Vertebrata	P2	0.07862857142857144	543
barcode20	Yamadazyma	G	0.105	2
barcode20	Yamadazyma tenuis	S	0.105	2
barcode20	Yarrowia	G	0.0225	4
barcode20	Yarrowia lipolytica	S	0.0225	4
barcode20	Zygosaccharomyces	G	0.01	3
barcode20	Zygosaccharomyces rouxii	S	0.01	3
barcode20	Zygotorulaspora	G	0.02	1
barcode20	Zygotorulaspora mrakii	S	0.02	1
barcode20	Zymoseptoria	G	0.025	2
barcode20	Zymoseptoria tritici	S	0.025	2
barcode20	Zymoseptoria tritici IPO323	S1	0.025	2
barcode20	cellular organisms	R1	81.1612037037037	658625
barcode20	dothideomyceta	P4	0.030789473684210526	48
barcode20	leotiomyceta	P3	1.1652	1357
barcode20	root	R	81.1612037037037	658625
barcode20	saccharomyceta	P1	1.214088669950739	1911
barcode20	sordariomyceta	P4	0.6565128205128206	1148
barcode20	unclassified	U	20.524903846153848	154209
barcode20	unclassified Haloarcula	G1	0.02	1
barcode20	unclassified Methanonatronarchaeum	G1	0.01	1
barcode20	unclassified Methanosarcina	G1	0.01	1
barcode20	unclassified Methanosphaera	G1	0.05	1
barcode20	unclassified Nitrosopumilus	G1	0.01	1
